0,tweet,pos_neg,prep,polarity,subjectivity,bayes_prediction
0,"@tommcfly EWWWWWW! jonas brothers sucks, please dont do that more times ",neg, EWWWWWW! jonas brothers sucks please dont do that more times ,0.1,0.4,neg
4,waking up at 6 am? yuuup. still going out tonight? you better believe it. ,pos,waking up at 6 am? yuuup. still going out tonight? you better believe it. ,0.5,0.5,neg
0,"I never thought I'd drive a woman crazy, but I have. I drover her bat-shit insane. She's hospitalized now because of ME. Not a joke. ",neg,I never thought Id drive a woman crazy but I have. I drover her batshit insane. Shes hospitalized now because of ME. Not a joke. ,-0.8,0.95,neg
4,"2night- dance parties, fun times, &amp; awkward situations  highlight- driving w/ nims and annie listening to satellite windows downnnn",pos,2night dance parties fun times amp awkward situations  highlight driving w nims and annie listening to satellite windows downnnn,-0.15,0.6,neg
0,ahhh fusterated ,neg,ahhh fusterated ,0.0,0.0,pos
4,Sitting on the railroad tracks with destiny.  bradley is amazing!,pos,Sitting on the railroad tracks with destiny.  bradley is amazing!,0.7500000000000001,0.9,pos
4,"@AuroraLee COOOOL!  I did Locks of Love once, too.   My hair is kinda long now, so I'm thinking of waiting it out &amp; doing it again.",pos, COOOOL!  I did Locks of Love once too.   My hair is kinda long now so Im thinking of waiting it out amp doing it again.,0.225,0.5,neg
4,@mrmajestyk  hilarious!  cant wait to hear more! ,pos,  hilarious!  cant wait to hear more! ,0.625,0.75,pos
0,Is there just me now ,neg,Is there just me now ,0.0,0.0,neg
0,I wanna go out tonight ,neg,I wanna go out tonight ,0.0,0.0,neg
4,Today is launch day. LÃ¤skigt. ,pos,Today is launch day. LÃskigt. ,0.0,0.0,pos
0,Whoever She is. ,neg,Whoever She is. ,0.0,0.0,pos
4,@fridenstrom Little bit of anarchy is always a good thing. Power to the people! ,pos, Little bit of anarchy is always a good thing. Power to the people! ,0.34375,0.55,neg
4,&quot;@mileycyrus&quot;you are the best!!!! I love you  can you give me your e-mail???I want to write with you but I cant ,pos,quotquotyou are the best!!!! I love you  can you give me your email???I want to write with you but I cant ,0.75,0.45,pos
0,There doesn't seem a lot of point in trying to get some sleep tonight anymore. It's already daylight ,neg,There doesnt seem a lot of point in trying to get some sleep tonight anymore. Its already daylight ,0.0,0.0,neg
0,goodmorning twitter world. still sick  i probably won't tweet that much today...,neg,goodmorning twitter world. still sick  i probably wont tweet that much today...,-0.2571428571428571,0.5285714285714286,neg
4,@PandaMayhem RIGHT!  And toilets LOL  She comes every other week so I can just do a quick once over every day and it stays ok CLEAN FREAK ,pos, RIGHT!  And toilets LOL  She comes every other week so I can just do a quick once over every day and it stays ok CLEAN FREAK ,0.3720238095238095,0.5517857142857143,pos
4,http://twitpic.com/6qcrc - Me too ,pos,  Me too ,0.0,0.0,pos
4,@bixsmom I'm not sure...but my knee is annoying enough to be a good reason not to visit the gym today ,pos, Im not sure...but my knee is annoying enough to be a good reason not to visit the gym today ,-0.03333333333333336,0.6666666666666666,neg
4,1 day till Mitchel Musso's Cd! Im soo Excited! and 15 days til Jonas Brothers Cd! im soo excited for both ,pos,1 day till Mitchel Mussos Cd! Im soo Excited! and 15 days til Jonas Brothers Cd! im soo excited for both ,0.48046875,0.75,pos
0,"@brianjshoopman That sad. Sometimes I see flying tractors in sky, and wonder why they harvest cloud. Cotton candy? Me can't figure out. ",neg, That sad. Sometimes I see flying tractors in sky and wonder why they harvest cloud. Cotton candy? Me cant figure out. ,-0.5,1.0,neg
0,"@|RachelWest| I've tried to contact the owner of @RachelWest so that you can have the username, cause my twitter doesn't like the line. ",neg,RachelWest Ive tried to contact the owner of  so that you can have the username cause my twitter doesnt like the line. ,0.0,0.0,neg
0,good weekend... now back to the monday routine ,neg,good weekend... now back to the monday routine ,0.35,0.30000000000000004,neg
4,Good Morning! Wising Everyone a Happy Sunday  ,pos,Good Morning! Wising Everyone a Happy Sunday  ,0.8375,0.8,pos
4,@AFineFrenzy - You know?  I'm soo jalous that you have a guitar center near you.. It's such an awesome store!,pos,  You know?  Im soo jalous that you have a guitar center near you.. Its such an awesome store!,0.25,0.5,pos
4,The wedding is crackin  aye!!!!!,pos,The wedding is crackin  aye!!!!!,0.0,0.0,pos
4,@Nero182 I was on barrier! in the check shirt in the picture  it was soso good! how long were you here for?,pos, I was on barrier! in the check shirt in the picture  it was soso good! how long were you here for?,0.4125,0.5,pos
0,The doggy people are on their way to pick him up. His bark vibrates my door  What if he gets back to his owners and come back again ....,neg,The doggy people are on their way to pick him up. His bark vibrates my door  What if he gets back to his owners and come back again ....,0.0,0.0,neg
0,@geekasia I am lost. Please help me find a good home. ,neg, I am lost. Please help me find a good home. ,0.7,0.6000000000000001,neg
0,@crunchycpst I just sent you my girl... have fun with her. Boy is crying crocodile tears cause he will miss her ,neg, I just sent you my girl... have fun with her. Boy is crying crocodile tears cause he will miss her ,0.04999999999999999,0.4,neg
4,"@uk_domain_names hehe, careful... u will become an analytics nut once u do install it ",pos, hehe careful... u will become an analytics nut once u do install it ,-0.1,1.0,pos
4,"@allisonmack That was lovely how you explained friendship with an new, but old friend! thanks for sharing! ",pos, That was lovely how you explained friendship with an new but old friend! thanks for sharing! ,0.25284090909090906,0.4011363636363636,pos
0,urgh my computer is going REAL slow ,neg,urgh my computer is going REAL slow ,-0.4500000000000001,0.6,neg
4,"@sarahemm yay! Enjoy, and we'll be thinking about you up there. ",pos, yay! Enjoy and well be thinking about you up there. ,0.4,0.5,pos
0,"Also, I'm like dying of tiredness and I haven't eaten dinner yet. ",neg,Also Im like dying of tiredness and I havent eaten dinner yet. ,0.0,0.0,neg
0,@CBD126  That's upsetting.,neg,  Thats upsetting.,0.0,0.0,pos
4,im really dreading for wake up pills... ,pos,im really dreading for wake up pills... ,0.2,0.2,neg
0,"@KYellowFarm Oh no!  Will be thinking of you, hope it goes well.",neg, Oh no!  Will be thinking of you hope it goes well.,0.0,0.0,neg
4,"you're beautiful, every little piece, love ",pos,youre beautiful every little piece love ,0.3875,0.7000000000000001,pos
0,@cathijayne  ... there's never something wrong with you lol,neg,  ... theres never something wrong with you lol,0.15000000000000002,0.8,pos
4,"is hoping to get the Akai APC40 on Monday! positive thinking, kids!...the life of a broke-ass Social Worker/Musician! ",pos,is hoping to get the Akai APC40 on Monday! positive thinking kids!...the life of a brokeass Social WorkerMusician! ,0.13446969696969696,0.30606060606060603,pos
0,@AngelaKeen such a sheltered life I live. Da numbah of LOST episodes I've seen = 0. ,neg, such a sheltered life I live. Da numbah of LOST episodes Ive seen  0. ,0.06818181818181818,0.5,pos
0,"@imemocuzursad BTW, I never see you on instant messaging anymore ",neg, BTW I never see you on instant messaging anymore ,0.0,0.6666666666666666,pos
4,@darien21 Shameless Opera promotion. Woo hoo! ,pos, Shameless Opera promotion. Woo hoo! ,0.0,0.0,pos
0,@jennieofcourse Sorry to hear you haven't been to a con. You should start small and work up to the bigtime. I'm sad for missing 2 today. ,neg, Sorry to hear you havent been to a con. You should start small and work up to the bigtime. Im sad for missing 2 today. ,-0.3625,0.6124999999999999,neg
0,@allyeatscat I love that song ,neg, I love that song ,0.5,0.6,pos
4,"God, what a glorious day! And hark at me being all in a good mood 'n' shit! ",pos,God what a glorious day! And hark at me being all in a good mood n shit! ,0.225,0.7000000000000001,neg
4,@ur_ma_rock chillin...watchin vids on utube.. ,pos, chillin...watchin vids on utube.. ,0.0,0.0,pos
0,too much on my mind. i can't sleep. coming home to reality is really killing me ,neg,too much on my mind. i cant sleep. coming home to reality is really killing me ,0.2,0.2,neg
0,Just came from the mall knees hurting so bad ,neg,Just came from the mall knees hurting so bad ,-0.6999999999999998,0.6666666666666666,neg
0,attn dallas visitors: there are more things to do here than shop! jk I &lt;3 u seester. but not shopping marathons... ,neg,attn dallas visitors there are more things to do here than shop! jk I lt3 u seester. but not shopping marathons... ,0.625,0.5,pos
4,On a test drive with a customer! LOL  http://twitpic.com/6czo2,pos,On a test drive with a customer! LOL  ,0.8,0.7,neg
4,@hotel_max It would have been easier if the answer was on your home page in nice bold type. ,pos, It would have been easier if the answer was on your home page in nice bold type. ,0.4666666666666667,0.8333333333333333,pos
0,"Now I'm speechless, redundant, and sad... So bad I can't find the right words to say...  I'm really, really sorry...",neg,Now Im speechless redundant and sad... So bad I cant find the right words to say...  Im really really sorry...,-0.32285714285714284,0.6804761904761905,neg
4,There's a little kid down corridor who has discovered the wonders of echoes in a large space and yells and squeals to lift and back ,pos,Theres a little kid down corridor who has discovered the wonders of echoes in a large space and yells and squeals to lift and back ,-0.03219246031746032,0.3043650793650794,neg
4,@davidleibrandt you may feel that way but you need to look in the mirror! And you will see something to gorgeous ,pos, you may feel that way but you need to look in the mirror! And you will see something to gorgeous ,0.7,0.9,pos
0,"Thanks Glenn, now I can't eat at KFC.   ",neg,Thanks Glenn now I cant eat at KFC.   ,0.2,0.2,neg
0,I dont wanna work today! ,neg,I dont wanna work today! ,0.0,0.0,neg
4,@saabmagalona http://twitpic.com/6irqj - Omg I so envy you right now!!! ,pos,   Omg I so envy you right now!!! ,0.5580357142857142,0.5357142857142857,pos
4,"@dagda1 I'm running vista 64 on my host computer, but I don't want to install visual studio on it ",pos, Im running vista 64 on my host computer but I dont want to install visual studio on it ,0.0,0.0,neg
0,I have noone to hang with tonight.  because of @amypetersenb 's stupid mom haha hit me up if ya wanna chillax!,neg,I have noone to hang with tonight.  because of  s stupid mom haha hit me up if ya wanna chillax!,-0.275,0.65,neg
0,"@maurawhite You know, I felt bad about it as soon as I said it. But I had to go for it. ",neg, You know I felt bad about it as soon as I said it. But I had to go for it. ,-0.6999999999999998,0.6666666666666666,neg
0,"@Sazchik  the hairy bikers are fab, sooo funny, unfortunately they had a warm up man on before them and he was just dreadful ",neg,  the hairy bikers are fab sooo funny unfortunately they had a warm up man on before them and he was just dreadful ,-0.1625,0.9,neg
0,is gonna have a frog  homework evaluation quiz.  is studying.  gonna fail ,neg,is gonna have a frog  homework evaluation quiz.  is studying.  gonna fail ,-0.5,0.29999999999999993,neg
0,i want a new kitten right now ,neg,i want a new kitten right now ,0.21103896103896105,0.4951298701298701,pos
0,my hands are so sore  getting in the shower than laying in bed to watch the rest of this supersize teens: cant stop eating.,neg,my hands are so sore  getting in the shower than laying in bed to watch the rest of this supersize teens cant stop eating.,0.0,0.0,neg
0,@maximus2083 NOPE!!!  IM SO UPSET. IVE HAD A WRETCHED DAY AT WORK AND I WAS LOOKING FWD TO THIS DOWNLOAD,neg, NOPE!!!  IM SO UPSET. IVE HAD A WRETCHED DAY AT WORK AND I WAS LOOKING FWD TO THIS DOWNLOAD,0.0,0.0,pos
0,"just woke up,grey goose morning breath ",neg,just woke upgrey goose morning breath ,0.0,0.0,neg
0,@printmag I'm interested in finding out about that link. the original link don't work. ,neg, Im interested in finding out about that link. the original link dont work. ,0.3125,0.625,neg
0,Ugh stomach hurts soo bad ,neg,Ugh stomach hurts soo bad ,-0.6999999999999998,0.6666666666666666,neg
0,@tommcfly sad times for youu  Not long left in brazil :O x,neg, sad times for youu  Not long left in brazil O x,-0.15833333333333333,0.4666666666666666,neg
0,@nikki_morris yep all the time! Its not REAL work cos I do it at home ,neg, yep all the time! Its not REAL work cos I do it at home ,-0.1,0.30000000000000004,neg
0,I miss my boyfriend   ,neg,I miss my boyfriend   ,0.0,0.0,neg
4,So I'm hoping to break into Django/Python over summer (http://is.gd/JZAP) - how/where should I start? Any wisdom to impart? ,pos,So Im hoping to break into DjangoPython over summer   howwhere should I start? Any wisdom to impart? ,0.0,0.0,neg
0,I'm wake and sad  what the hells going on ,neg,Im wake and sad  what the hells going on ,-0.5,1.0,neg
4,I made it to bed at about a quarter past midnight. Not bad considering my latenight workout. It's 2:48 am now and I'm up feeding Stellan! ,pos,I made it to bed at about a quarter past midnight. Not bad considering my latenight workout. Its 248 am now and Im up feeding Stellan! ,0.09374999999999993,0.4583333333333333,neg
4,"i gotta go guys, tweetin from my phone is the effin WORST! I NEED A BLACKBERRY! (que the blackberry follow) love yall! nite! xoxoxo ",pos,i gotta go guys tweetin from my phone is the effin WORST! I NEED A BLACKBERRY! que the blackberry follow love yall! nite! xoxoxo ,-0.109375,0.8,neg
4,"Ok, I saved this one for @JGDemas .... Go Lakers!!! Wooooooo freakin' hooooooooooooo!!!! ",pos,Ok I saved this one for  .... Go Lakers!!! Wooooooo freakin hooooooooooooo!!!! ,1.0,0.5,pos
0,14;15 going to home... now going to the classroom... ,neg,1415 going to home... now going to the classroom... ,0.0,0.0,neg
4,"@sachinngarg Your first tweet? (yes, its called Tweet) Welcome. It'll take some time to get used to character limit though.  ",pos, Your first tweet? yes its called Tweet Welcome. Itll take some time to get used to character limit though.  ,0.525,0.6166666666666667,pos
4,@darraghdoyle wahoo! very best of luck. what a fab day to do it on too! ,pos, wahoo! very best of luck. what a fab day to do it on too! ,1.0,0.39,pos
0,says when i've been fed up with these monotone life !  http://plurk.com/p/12e5qe,neg,says when ive been fed up with these monotone life !  ,0.0,0.0,neg
4,OMG! I just met another displaced hockey mom. ,pos,OMG! I just met another displaced hockey mom. ,0.0,0.0,neg
4,@DonnieWahlberg Love ya too babe!!!! ,pos, Love ya too babe!!!! ,1.0,0.6,pos
4,"@Hyperopia Nice piccies and Hardwick Hall! Hoping to go there in a couple of weeks but I really want to get to the sea, lucky you!! ",pos, Nice piccies and Hardwick Hall! Hoping to go there in a couple of weeks but I really want to get to the sea lucky you!! ,0.4902777777777778,0.6777777777777777,neg
0,"@David_Henrie Hahah, I don't think their gunna come back  Datsuyk has completely rejuvinated the Wings.",neg, Hahah I dont think their gunna come back  Datsuyk has completely rejuvinated the Wings.,0.05,0.2,pos
0,weekend is nearly over ,neg,weekend is nearly over ,0.1,0.4,pos
4,"my brother just had a fruity drink...w/an umbrella and all  i have done nothing for the past couple of days, diamond head here i come!",pos,my brother just had a fruity drink...wan umbrella and all  i have done nothing for the past couple of days diamond head here i come!,-0.3125,0.25,neg
4,@AreandBeeLS We live next to nature area and have tons of birds and such.... we hear them too. Kinda cool..  ,pos, We live next to nature area and have tons of birds and such.... we hear them too. Kinda cool..  ,0.12159090909090907,0.4125,pos
4,have a checklist for today. ,pos,have a checklist for today. ,0.0,0.0,pos
4,@FrankSchuil Oh okay. Big Furry Dog is relaxing outside in the cool night air.  It was too warm inside. ,pos, Oh okay. Big Furry Dog is relaxing outside in the cool night air.  It was too warm inside. ,0.29,0.38,pos
4,Shower time. ,pos,Shower time. ,0.0,0.0,pos
0,"Plus I got exploited, like always. I'm a twat. ",neg,Plus I got exploited like always. Im a twat. ,0.0,0.0,neg
4,texting with @imcrazychan  this girl is the best. love you forever &amp; always &lt;3,pos,texting with   this girl is the best. love you forever amp always lt3,0.75,0.45,pos
4,high for the day: bryan and i kicked some boot-ay today with tons of clients! AND the race 4 the cure is tomorrow  NO LOW ,pos,high for the day bryan and i kicked some bootay today with tons of clients! AND the race 4 the cure is tomorrow  NO LOW ,0.1,0.4199999999999999,pos
4,@JustAliceCullen Aww *smiles* Isn't that fun to be a mom? I love it. The twins are good ,pos, Aww smiles Isnt that fun to be a mom? I love it. The twins are good ,0.45,0.5750000000000001,pos
0,@JonathanRKnight they didn't find the plane? I heard the news this morning... it's so sad and scary ,neg, they didnt find the plane? I heard the news this morning... its so sad and scary ,-0.5,1.0,neg
4,"Saved by the Bell and allergy free, gonna be an awesome day! ",pos,Saved by the Bell and allergy free gonna be an awesome day! ,0.7,0.9,pos
0,@chicrunner haha! Shopping was with my cousin! My bf wouldn't do that either  good luck on the race!,neg, haha! Shopping was with my cousin! My bf wouldnt do that either  good luck on the race!,0.59375,0.4500000000000001,pos
0,im sooo cold  got nice hot cup of tea before i have to go blow dry my hairrr,neg,im sooo cold  got nice hot cup of tea before i have to go blow dry my hairrr,0.04583333333333334,0.8625,neg
4,onthewayy bogoorrr ,pos,onthewayy bogoorrr ,0.0,0.0,pos
4,@Dr_DinaSadik Awesome!  u'll definitely know some swear words then! haha,pos, Awesome!  ull definitely know some swear words then! haha,0.4,0.6,pos
0,@Ringy_  i was supposed to go hang out down Corydon tonight. Sickness ruined that.,neg,  i was supposed to go hang out down Corydon tonight. Sickness ruined that.,-0.1555555555555556,0.2888888888888889,neg
4,Im God &amp; if you don't believe me... You're the Devil!!!! #Myweakness Women   now get away from me yo demons ,pos,Im God amp if you dont believe me... Youre the Devil!!!! Myweakness Women   now get away from me yo demons ,0.0,0.0,pos
4,just signed up for a free report to save ï¿½ï¿½ï¿½ on uk bills  http://www.bill-save.co.uk/free/,pos,just signed up for a free report to save ï½ï½ï½ on uk bills  ,0.4,0.8,pos
0,All I can think about is that I have to be at work at 9am and I drank too much. Fun night. Taking audrey back to her hotel ,neg,All I can think about is that I have to be at work at 9am and I drank too much. Fun night. Taking audrey back to her hotel ,0.15,0.1,neg
4,@agent242 just got it...guess there was a bit of a delay with the direct message. thanks muchly. ,pos, just got it...guess there was a bit of a delay with the direct message. thanks muchly. ,0.15000000000000002,0.30000000000000004,neg
4,"@mtvpaul Awesome, thanks! ",pos, Awesome thanks! ,0.625,0.6,pos
4,"@skeena00 I went to Cap, lived in C-bus for 7 yrs &amp; got OSU tattoo days before moving to LA. A friend reps Hugh Jackman &amp; I just can't... ",pos, I went to Cap lived in Cbus for 7 yrs amp got OSU tattoo days before moving to LA. A friend reps Hugh Jackman amp I just cant... ,0.0,0.0,neg
4,Viral Garden in the House..!  @mackcollier  #hcsm,pos,Viral Garden in the House..!    hcsm,0.0,0.0,pos
0,@lalachristy imy  GET BACK TO MIAMI ALREADY,neg, imy  GET BACK TO MIAMI ALREADY,0.0,0.0,neg
0,I forgot my phone at home ,neg,I forgot my phone at home ,0.0,0.0,neg
4,"@Hazysky Hi! I am indeed laurag84, good guess  Thanks, yeah I'm just back on iron tablets again, my body does not like ferritin!",pos, Hi! I am indeed laurag84 good guess  Thanks yeah Im just back on iron tablets again my body does not like ferritin!,0.3,0.26666666666666666,pos
0,@joeymcintyre i wish i could be there. Been a fan forever never caught a live show. ,neg, i wish i could be there. Been a fan forever never caught a live show. ,0.13636363636363635,0.5,pos
0,Definitely can't find my keys. They are in this house...somewhere ,neg,Definitely cant find my keys. They are in this house...somewhere ,0.0,0.5,neg
4,@sonya_jonsgirl Now I'm really off to bed. Good Knight! ,pos, Now Im really off to bed. Good Knight! ,0.5375,0.4,pos
4,Guys will go see Constance 	 logically ,pos,Guys will go see Constance 	 logically ,0.25,0.25,pos
4,Listen some music ,pos,Listen some music ,0.0,0.0,pos
4,ohh caitlin harrington got a twitter. Everyone follow her like the creeps you areee ,pos,ohh caitlin harrington got a twitter. Everyone follow her like the creeps you areee ,0.0,0.0,pos
4,@triplejdools Def go to the pub ,pos, Def go to the pub ,0.0,0.0,pos
0,"Cant sleep, stomach is killing me, tried to take my mind off it with TV, unfortunatly the only decent thing on is discovery channel ",neg,Cant sleep stomach is killing me tried to take my mind off it with TV unfortunatly the only decent thing on is discovery channel ,0.08333333333333333,0.8333333333333333,neg
0,I may have come down with something; we're almost out of tissues!    this is not a good season  http://tinyurl.com/nccqya,neg,I may have come down with something were almost out of tissues!    this is not a good season  ,-0.27222222222222225,0.4444444444444445,neg
4,"@imadedinner ok, no problem! just keep me updated ",pos, ok no problem! just keep me updated ,0.625,0.5,pos
0,@mark_till its celery green. Damn her color choices!  ,neg, its celery green. Damn her color choices!  ,-0.25,0.3,pos
4,"wednesday come faster , i wanna meet the lovely people ",pos,wednesday come faster  i wanna meet the lovely people ,0.5,0.75,pos
4,@KimPossible40 I love how much attention Brit Brit is giving me. ,pos, I love how much attention Brit Brit is giving me. ,0.35,0.4,neg
0,back from SoFlo  ready to start those summer classes...,neg,back from SoFlo  ready to start those summer classes...,0.1,0.25,neg
0,Eyelash in my eye ,neg,Eyelash in my eye ,0.0,0.0,neg
0,"@redchinese19 nope, i searched the app store! ",neg, nope i searched the app store! ,0.0,0.0,pos
4,@TiffanyPR Thanks!! ,pos, Thanks!! ,0.3125,0.2,pos
0,my tummy hurts ,neg,my tummy hurts ,0.0,0.0,neg
0,@waiee @jillianjtl : everyone's overreacting.  i just wanna go to the bahamas and sip pina coladas.,neg,   everyones overreacting.  i just wanna go to the bahamas and sip pina coladas.,0.0,0.0,neg
0,i need a good hug right about now. and i'm missing my Bible  but i did go on the brooklyn bridge tonight. and eat a yummy omlette.,neg,i need a good hug right about now. and im missing my Bible  but i did go on the brooklyn bridge tonight. and eat a yummy omlette.,0.26190476190476186,0.3952380952380952,neg
4,This last month I experienced great love &amp; great loss...now begins my new chapter as im starting to move on!! Have auditions next week! ,pos,This last month I experienced great love amp great loss...now begins my new chapter as im starting to move on!! Have auditions next week! ,0.3795454545454546,0.4526515151515152,neg
4,Hope it becomes okay soon @samaliksi ,pos,Hope it becomes okay soon  ,0.5,0.5,pos
4,@Summa_Reign ooooh.  well let's keep our fingers crossed then! ,pos, ooooh.  well lets keep our fingers crossed then! ,0.0,0.0,pos
0,finally finished adding the &quot;cool&quot; stuff to my project now i'm just finishing up final editing  uhhh editing it a real B&amp;%$#,neg,finally finished adding the quotcoolquot stuff to my project now im just finishing up final editing  uhhh editing it a real Bamp,0.06666666666666668,0.7666666666666666,pos
0,Should've gotten my new Celestron SkyScout by now  would've been stargazing by tonight. Have to rely on my own optics for now.,neg,Shouldve gotten my new Celestron SkyScout by now  wouldve been stargazing by tonight. Have to rely on my own optics for now.,0.36818181818181817,0.7272727272727273,neg
0,@maddlepaddle  dont be sad. and i know the highlight of this week has been you getting to see my pretty face ,neg,  dont be sad. and i know the highlight of this week has been you getting to see my pretty face ,-0.125,1.0,neg
0,@Denpasar good luck!!! look forward to the update. run not an option in this wind seriously!!!! blowing a real gale ,neg, good luck!!! look forward to the update. run not an option in this wind seriously!!!! blowing a real gale ,0.12873263888888895,0.5222222222222223,neg
0,"@Mossant Ummmm, no. No, it's not I'm afraid ",neg, Ummmm no. No its not Im afraid ,-0.6,0.9,neg
0,@giftsandvoucher hi Sian - how's tricks ?? I've very bad connection here ,neg, hi Sian  hows tricks ?? Ive very bad connection here ,-0.9099999999999998,0.8666666666666667,pos
4,good morning  headed up to GMU with pop to start moving stuff &amp;&amp; to look at my new dorm for next year!,pos,good morning  headed up to GMU with pop to start moving stuff ampamp to look at my new dorm for next year!,0.27878787878787875,0.3515151515151516,neg
0,My puppy died  sad right now. Taylor cheered me up a lot at his house. Hopefully tomorrow will make me feel better,neg,My puppy died  sad right now. Taylor cheered me up a lot at his house. Hopefully tomorrow will make me feel better,0.09523809523809523,0.6785714285714285,neg
4,"@JazzyBel Have a great time, baby. ",pos, Have a great time baby. ,0.8,0.75,pos
4,"@clothes_w don't miss 2nite's, clothes! it's the last one!  -- and totally LOL-ing at your give a h8r a hug post...amen to that!",pos, dont miss 2nites clothes! its the last one!   and totally LOLing at your give a h8r a hug post...amen to that!,0.0,0.4083333333333333,neg
0,@Sultry_K ok I don't kno bout not thick naww I had one that wasn't and he was jus so close on the pussy(in katt) made my clit hurt ,neg, ok I dont kno bout not thick naww I had one that wasnt and he was jus so close on the pussyin katt made my clit hurt ,0.325,0.4875,neg
0,"#Cannes I'm coming back !!! I want to go see Agora, but I don't have yet ticket  (or maybe I go to see Prophete in day after screenings)",neg,Cannes Im coming back !!! I want to go see Agora but I dont have yet ticket  or maybe I go to see Prophete in day after screenings,0.0,0.0,neg
4,"@BizCoachDeb  Hey, I'm baack! And, thanks so much for all those kind notes while I was gone. They made me smile at times when I needed it!",pos,  Hey Im baack! And thanks so much for all those kind notes while I was gone. They made me smile at times when I needed it!,0.34375,0.35000000000000003,pos
0,Mine is.  He started very supportive and took me to the 2nd TS even spend the night on the side walk. 6FT later  officially in concert t-o,neg,Mine is.  He started very supportive and took me to the 2nd TS even spend the night on the side walk. 6FT later  officially in concert to,0.21666666666666667,0.3333333333333333,pos
0,"@tyleRcoey right there with you.. went to bed at 2, got up at six, its gonna be a super long day ",neg, right there with you.. went to bed at 2 got up at six its gonna be a super long day ,0.18968253968253967,0.5341269841269841,neg
0,"...,this comic makes me really sad  http://bit.ly/HEsQB",neg,...this comic makes me really sad  ,-0.125,0.75,neg
0,"@WeTheTRAVIS You won't see me  I am in Chile sadly, you should come here one day! You are gonna love it just like TAI ",neg, You wont see me  I am in Chile sadly you should come here one day! You are gonna love it just like TAI ,-0.0625,0.8,neg
4,"*YAWN* I just ate some pretzels, and they were super good. ",pos,YAWN I just ate some pretzels and they were super good. ,0.5166666666666666,0.6333333333333333,pos
4,"Happy Mother's Day to me, and all the Great Mother's ",pos,Happy Mothers Day to me and all the Great Mothers ,0.8,0.875,pos
0,@fiscalgeek Be careful - iPhone is like a gateway drug.  Buy one and soon you'll want a mac too ,neg, Be careful  iPhone is like a gateway drug.  Buy one and soon youll want a mac too ,-0.1,1.0,pos
0,Twitter isn't allowing me to update my profile pic...so right now I have none  http://ff.im/3r5f0,neg,Twitter isnt allowing me to update my profile pic...so right now I have none  ,0.2857142857142857,0.5357142857142857,neg
4,(Rufus Wainwright + cloudy and dull weather + hot camomile tea) / possibility of being caught in the rain = good mood ,pos,Rufus Wainwright  cloudy and dull weather  hot camomile tea  possibility of being caught in the rain  good mood ,0.2194444444444444,0.65,neg
0,hmmmm ughhh dentist appointment at three ,neg,hmmmm ughhh dentist appointment at three ,0.0,0.0,neg
4,"@weetabix hihihihi c dans ta bio twitter &quot;Webmaster de i-actu.com, co-fondateur de MonSaintEgreve.fr, ...&quot;  sorry pour eux ;)",pos, hihihihi c dans ta bio twitter quotWebmaster de iactu.com cofondateur de MonSaintEgreve.fr ...quot  sorry pour eux ,-0.5,1.0,pos
0,10:44 am and i have no idea what to have for breakfast ,neg,1044 am and i have no idea what to have for breakfast ,0.0,0.0,neg
4,"The rice cooker may have conked out on me... but I still have the microwave oven. Today, I finally got the water level right. ",pos,The rice cooker may have conked out on me... but I still have the microwave oven. Today I finally got the water level right. ,0.14285714285714285,0.7678571428571428,neg
0,args.  the weekend is more than half over ,neg,args.  the weekend is more than half over ,0.16666666666666669,0.3333333333333333,pos
0,today i got told i look like a dog does anyone agree? ,neg,today i got told i look like a dog does anyone agree? ,0.0,0.0,neg
0,misses chad.  http://plurk.com/p/yw4eo,neg,misses chad.  ,0.0,0.0,neg
0,"@mileycyrus fun for you, im super bored, i can't sleep  ohh",neg, fun for you im super bored i cant sleep  ohh,0.04444444444444443,0.6222222222222222,neg
0,i don't know how to be nice to people who are slightly retarded. It's not there fault but it's not mine either ,neg,i dont know how to be nice to people who are slightly retarded. Its not there fault but its not mine either ,-0.10000000000000003,0.9,neg
0,this is going to be a horrible week.   bah.,neg,this is going to be a horrible week.   bah.,-1.0,1.0,pos
0,omg.. the junior school across the road has its alarm going off..! that will be going on all.weekend.! ,neg,omg.. the junior school across the road has its alarm going off..! that will be going on all.weekend.! ,0.0,0.0,neg
4,any plans for the next week? i'm going to be alone at home  my parents are going to travel,pos,any plans for the next week? im going to be alone at home  my parents are going to travel,0.0,0.0,neg
4,@charp ok so now think about an avacado and sweet potato sandwich ,pos, ok so now think about an avacado and sweet potato sandwich ,0.425,0.575,pos
0,@PembsDave Are you planning on using the camera as a distraction next week? I'm not looking forward to the photographic drought ,neg, Are you planning on using the camera as a distraction next week? Im not looking forward to the photographic drought ,0.0,0.0,pos
4,@woodcreeper That is so cool! Not much in my area but probably by Mon or Tues ,pos, That is so cool! Not much in my area but probably by Mon or Tues ,0.16875,0.425,neg
4,Mission Statement or something like that  | psykoid.com http://tinyurl.com/mhsggh,pos,Mission Statement or something like that   psykoid.com ,0.0,0.0,pos
4,@caaakes Tell X to email me pics! OfficialShew@gmail ,pos, Tell X to email me pics! OfficialShew ,0.0,0.0,pos
0,yet another exam later! Eek! ,neg,yet another exam later! Eek! ,0.0,0.0,pos
